video_id,generator,mllm,batch_date,verdict,confidence,1.1_texture__detected,1.1_texture__severity,1.1_texture__evidence,1.2_boundary__detected,1.2_boundary__severity,1.2_boundary__evidence,1.3_lighting__detected,1.3_lighting__severity,1.3_lighting__evidence,1.4_watermark__detected,1.4_watermark__severity,1.4_watermark__evidence,2.1_human_anatomy__detected,2.1_human_anatomy__severity,2.1_human_anatomy__evidence,2.2_non_human_anatomy__detected,2.2_non_human_anatomy__severity,2.2_non_human_anatomy__evidence,2.3_object_structural__detected,2.3_object_structural__severity,2.3_object_structural__evidence,2.4_scene_composition__detected,2.4_scene_composition__severity,2.4_scene_composition__evidence,3.1_motion__detected,3.1_motion__severity,3.1_motion__evidence,3.2_identity_drift__detected,3.2_identity_drift__severity,3.2_identity_drift__evidence,3.3_continuity__detected,3.3_continuity__severity,3.3_continuity__evidence,3.4_causality__detected,3.4_causality__severity,3.4_causality__evidence,most_diagnostic_artefact,notes,review_flag
w2_028_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center, water looks synthetic.",FALSE,none,No edge issues.,TRUE,M,"0:01 center, drop reflections mismatch background.",FALSE,none,No watermark.,FALSE,none,No humans.,FALSE,none,no non-human subjects present,FALSE,none,No structured objects.,TRUE,M,"0:02 background, city layout shifts.",TRUE,M,"0:01 center, drops wobble unnaturally.",TRUE,M,"0:02 background, bokeh lights morph.",TRUE,M,"0:01 center-right, drops appear suddenly.",TRUE,M,"0:01 center, gravity fails to move drops.",Water drops wobble without falling.,Background lights morph.,
w2_029_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:01 right hand, clay merges with skin.",TRUE,M,"0:01 left hand, fingertips blur into clay.",FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,"0:01 right hand, misshapen fingernails.",FALSE,none,No non-human subjects present.,FALSE,none,Wheel structure normal.,FALSE,none,Composition normal.,TRUE,M,"0:01 center, hands slide unnaturally.",TRUE,M,"0:01 right hand, clay spots morph.",FALSE,none,No continuity errors.,TRUE,M,"0:01 center, clay static despite pressure.",Clay does not deform under hand pressure.,Multiple moderate artifacts present.,
w2_031_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:02 center frame, dog fur lacks detail.",TRUE,M,"0:00 center frame, soft edges on dog.",TRUE,M,"0:01 top right, artificial lens flare.",FALSE,none,No watermark visible.,FALSE,none,No humans present.,TRUE,M,"0:02 lower frame, dog legs morph.",FALSE,none,No mechanical objects.,FALSE,none,Scene composition appears standard.,TRUE,M,"0:02 lower frame, unnatural leg motion.",TRUE,M,"0:01 center frame, dog face shifts.",TRUE,M,"0:01 full frame, abrupt shot change.",FALSE,none,No obvious physics violations.,Dog legs morph unnaturally.,Multiple anatomical errors.,
w2_032_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:02 center, tongue lacks natural texture.",TRUE,M,"0:01 bottom-left, paw edges blur into wood.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermarks observed.,FALSE,none,No humans present.,TRUE,M,"0:02 center, mouth interior and teeth distorted.",FALSE,none,Objects appear structurally sound.,FALSE,none,Scene composition is standard.,TRUE,M,"0:01 center, leg stretches unnaturally.",TRUE,M,"0:01 bottom-left, paw structure changes during movement.",TRUE,M,"0:02 center, whiskers shift inconsistently.",FALSE,none,No physics violations observed.,Cat's mouth and paws exhibit anatomical distortion during movement.,Multiple anatomical and temporal artifacts confirm synthesis.,
w2_033_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 neck coat waxy.,FALSE,none,No boundary issues.,FALSE,none,Lighting consistent.,FALSE,none,No watermarks.,FALSE,none,No humans.,TRUE,M,0:00 front legs unnatural.,FALSE,none,No structural issues.,FALSE,none,Scene standard.,TRUE,M,0:02 lower legs floaty.,FALSE,none,No drift.,FALSE,none,No continuity errors.,TRUE,M,0:02 ground dirt unnatural.,Unnatural leg joint structure and floaty motion.,Horse gait lacks physical realism.,
w2_034_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:01 center, feathers appear waxy.",TRUE,M,"0:02 bottom-center, feet blend into branch.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermarks observed.,FALSE,none,No human subjects present.,TRUE,M,"0:02 center, beak structure is impossible.",FALSE,none,No structural object issues.,FALSE,none,Scene composition normal.,TRUE,M,"0:02 center, beak moves non-rigidly.",TRUE,M,"0:02 center, beak changes shape.",FALSE,none,No continuity errors.,FALSE,none,No physics violations.,The bird's beak morphs into an impossible shape.,Clear AI generation due to anatomical morphing.,
w2_036_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:00 center, skin and cards lack fine detail.",TRUE,M,"0:01 center, falling card edges blur.",FALSE,none,Lighting appears mostly consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:02 bottom-center, left hand fingers blend.",FALSE,none,No non-human subjects present.,TRUE,M,"0:01 center, cards intersect and bend.",FALSE,none,Spatial arrangement is standard.,TRUE,M,"0:01 center, cards float unnaturally.",TRUE,M,"0:01 center, card back patterns morph.",TRUE,M,"0:01 center, falling cards vanish into stack.",TRUE,M,"0:01 center, gravity violated by floating cards.",Cards float and intersect unnaturally during the drop.,Multiple structural and motion artifacts present.,
w2_037_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 center: facial skin appears waxy.,TRUE,M,0:01 center: soft edges around moving arms.,TRUE,M,0:00-0:02 bottom center: floor shadow does not match dress shape.,FALSE,none,no watermark visible.,TRUE,M,0:00 left/right: hands lack clear finger definition.,FALSE,none,no non-human subjects present,FALSE,none,no structural object defects noted.,FALSE,none,scene composition appears standard.,TRUE,M,0:01 bottom center: feet slide during spin.,TRUE,M,0:02 center: dress folds morph unnaturally.,TRUE,M,0:01 center: spin transition resembles a morph.,TRUE,M,0:02 center: dress fabric moves rigidly.,The floor shadow remains static and mismatched to the dynamic dress.,Multiple moderate artifacts suggest synthesis.,
w2_038_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 right side, skin overly smooth.",FALSE,none,No obvious boundary defects.,TRUE,M,"0:01 across frame, lighting mismatch.",FALSE,none,No watermark.,TRUE,M,"0:01 bottom left, fingers morphed.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 bottom right, brush differs.",TRUE,M,"0:01 across frame, reflection mismatch.",FALSE,none,Motion is mostly rigid.,TRUE,M,"0:02 bottom right, hand morphs.",TRUE,M,"0:01 across frame, sync error.",TRUE,M,"0:01 across frame, physics violation.",Mirror reflection completely mismatches the foreground subject.,Severe spatial and reflection inconsistencies.,
w2_039_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 right side, background faces lack detail.",TRUE,M,"0:02 center, skewers blend into grill.",TRUE,M,"0:02 center, floating object lacks shadow.",FALSE,none,No watermark seen.,TRUE,M,"0:02 right side, hand has merged fingers.",FALSE,none,No non-human subjects present.,TRUE,M,"0:00 right side, green sign has gibberish.",TRUE,M,"0:02 center, object floats illogically.",FALSE,none,Cannot assess motion from stills.,FALSE,none,Cannot assess drift from stills.,FALSE,none,No continuity errors visible.,TRUE,M,"0:02 center, object floats without support.",Gibberish text and merged fingers indicate AI generation.,Multiple structural anomalies present.,
w2_001_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center frame, facial skin appears overly smooth.",TRUE,M,"0:00 top center, hair edges blend unnaturally into background.",FALSE,none,0:00 lighting appears consistent.,FALSE,none,0:00 no watermark visible.,TRUE,M,"0:02 center frame, mouth lacks defined teeth depth.",FALSE,none,0:00 no non-human subjects present.,FALSE,none,0:00 no mechanical objects.,FALSE,none,0:00 scene is simple and consistent.,TRUE,M,"0:01 center frame, lip motion appears disconnected from jaw.",FALSE,none,0:00 subject remains consistent.,FALSE,none,0:00 no continuity errors.,FALSE,none,0:00 no physics violations.,Unnatural lip motion disconnected from jaw structure.,Video exhibits typical generative smoothing.,
w2_002_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:00 background books lack detail.,TRUE,M,0:01 top-center hair blends into background.,FALSE,none,no obvious lighting errors.,FALSE,none,no watermark visible.,TRUE,M,0:00 bottom-center hands have merged fingers.,FALSE,none,no non-human subjects present.,TRUE,M,0:00 bottom-left cup handle lacks structure.,FALSE,none,scene composition appears standard.,FALSE,none,motion is minimal.,FALSE,none,no obvious drift.,FALSE,none,no continuity errors.,FALSE,none,no physics violations.,Merged fingers on the subject's hands.,Overall cinematic smoothness suggests AI.,
w2_003_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,65,TRUE,M,0:01 center face waxy skin,TRUE,M,0:01 center glasses blend into nose,FALSE,none,lighting appears consistent,FALSE,none,no watermark,FALSE,none,anatomy appears normal,FALSE,none,no non-human subjects present,TRUE,M,0:02 bottom right gibberish text on book,FALSE,none,composition normal,FALSE,none,motion normal,TRUE,M,0:02 bottom right text shifts on book,FALSE,none,no continuity errors,FALSE,none,no physics violations,Gibberish text on the book.,Video shows AI traits.,
w2_004_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:00-0:02 face skin appears waxy.,TRUE,M,0:01 left side hair edge soft.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,0:01 center face blink dissolves.,FALSE,none,No non-human subjects present.,FALSE,none,Objects appear structurally sound.,TRUE,M,0:00-0:02 right background buildings lack detail.,TRUE,M,0:00-0:02 right window raindrops static.,TRUE,M,0:01 bottom left hair curls shift.,FALSE,none,No major continuity errors.,TRUE,M,0:00-0:02 right window raindrops defy gravity.,Raindrops on the window remain completely static.,Video exhibits typical generative smoothing.,
w2_006_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 center frame skin on hands appears waxy.,TRUE,M,0:02 center frame soft edges around fingers.,FALSE,none,lighting appears consistent.,FALSE,none,no watermark visible.,TRUE,M,0:01 right hand fingers merge.,FALSE,none,no non-human subjects present.,TRUE,M,0:00 bottom center keyboard keys are misshapen.,FALSE,none,scene arrangement is standard.,TRUE,M,0:01 center frame fingers glide without pressing keys.,TRUE,M,0:02 bottom center keys shift shape under hands.,FALSE,none,no major continuity errors.,TRUE,M,0:01 bottom center fingers pass through keyboard.,Keyboard keys are misshapen and fingers merge.,Clear AI generation markers.,
w2_007_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:00 center-left, waxy skin.",FALSE,none,no boundary issues noted.,TRUE,M,"0:01 bottom-left, inconsistent shadow.",FALSE,none,no watermark visible.,TRUE,M,"0:01 center-left, stiff fingers.",FALSE,none,no non-human subjects present.,TRUE,M,"0:01 center, asymmetrical bottle rim.",FALSE,none,scene composition appears normal.,TRUE,M,"0:01 center, unnatural liquid flow.",FALSE,none,no identity drift observed.,TRUE,M,"0:02 center, cup suddenly fills.",TRUE,M,"0:02 center, liquid appears from nowhere.",Cup suddenly fills with dark liquid.,Multiple temporal and structural anomalies.,
w2_008_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 left, logo wobbly.",FALSE,none,no boundary issues.,FALSE,none,lighting consistent.,FALSE,none,no watermark.,TRUE,M,"0:01 center, fingers blend.",FALSE,none,no non-human subjects present.,TRUE,M,"0:02 center, laces lack structure.",FALSE,none,composition normal.,TRUE,M,"0:01 center, floaty motion.",TRUE,M,"0:02 center, lace shifts.",TRUE,M,"0:01 center, knot inconsistent.",TRUE,M,"0:02 center, tension mismatch.",fingers and laces morphing.,typical ai traits.,
w2_009_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 top-left skin lacks fine pore detail.,FALSE,none,no clear boundary failures.,FALSE,none,lighting appears consistent.,FALSE,none,no watermark visible.,TRUE,M,0:00 top-left hand grip on pen is structurally awkward.,FALSE,none,no non-human subjects present.,TRUE,M,0:01 center-right text is illegible pseudo-cursive.,FALSE,none,spatial arrangement is standard.,TRUE,M,0:02 center pen motion does not match ink deposition.,FALSE,none,objects maintain identity.,FALSE,none,no major continuity breaks.,TRUE,M,0:01 center ink blobs appear without physical contact.,Ink appears on paper without proper physical interaction from the pen nib.,Text generation and physical interaction show typical synthesis errors.,
w2_012_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 faces appear waxy across frame.,TRUE,M,0:01 father's hand blends into plate center.,TRUE,M,0:02 table shadows mismatch light source.,FALSE,none,No watermark visible.,TRUE,M,0:01 father's fingers merged on knife center.,FALSE,none,No non-human subjects present.,TRUE,M,0:00 forks lack distinct tines bottom left.,FALSE,none,Scene arrangement standard.,TRUE,M,0:02 father's face rigid during movement center.,TRUE,M,0:01 food shifts shape bottom center.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Merged fingers and distorted cutlery indicate synthesis.,Motion is minimal and rigid.,
w2_013_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 left side, woman's face has waxy texture.",TRUE,M,"0:01 right side, soft edges around marker.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:01 right side, woman's fingers holding marker are fused.",FALSE,none,no non-human subjects present,TRUE,M,"0:00 right side, text on glass board is gibberish.",FALSE,none,Spatial arrangement is plausible.,TRUE,M,"0:02 center, man's mouth motion is unnatural.",FALSE,none,Identities remain stable.,FALSE,none,No major continuity errors.,FALSE,none,No physics violations observed.,Text on the glass board is entirely gibberish.,Multiple AI artifacts present. Compressed scores applied.,
w2_014_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 center frame faces appear overly smooth.,FALSE,none,No major boundary issues.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermarks visible.,TRUE,M,0:00 center right man's hand lacks defined fingers.,FALSE,none,No non-human subjects present.,TRUE,M,0:01 bottom center bike handlebars morph.,FALSE,none,Scene composition is standard.,TRUE,M,0:02 center frame man glides.,TRUE,M,0:01 top center man's face shifts.,FALSE,none,No major continuity errors.,FALSE,none,Physics appear mostly normal.,Bicycle handlebars and man's face morph during motion.,Multiple structural and temporal shifts indicate synthesis.,
w2_024_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:02 center hair lacks fine detail,TRUE,L,0:02 center subject edges soft,FALSE,none,lighting appears consistent,FALSE,none,no watermark visible,FALSE,none,anatomy appears normal,FALSE,none,no non-human subjects present,TRUE,M,0:00 center text is gibberish,FALSE,none,composition is plausible,FALSE,none,no obvious motion errors,TRUE,M,0:02 center board text changes,TRUE,M,0:02 center board layout shifts,FALSE,none,no physics violations,Text on the departure board is gibberish and changes.,Clear AI generation due to text rendering failures.,
w2_027_seedance,Seedance,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center, skin and threads lack fine detail.",TRUE,M,"0:02 center-left, soft edges around hands.",FALSE,none,Lighting appears mostly consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:01 center-left, fingers merge together.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, loom threads pass through solid wood.",TRUE,M,"0:01 center, loom parts lack logical spatial arrangement.",TRUE,M,"0:02 center, hands slide without manipulating threads.",TRUE,M,"0:02 center, shuttle changes shape.",FALSE,none,No major continuity errors noted.,TRUE,M,"0:02 center, weaving action does not affect fabric.",Fingers merging and loom threads passing through solid wood.,Multiple structural and anatomical errors indicate synthesis.,
w2_020_ltx_20260719_110441,LTX,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:02 top right, blurry background.",TRUE,M,"0:00 center, soft ball edges.",FALSE,none,no obvious lighting errors.,FALSE,none,no watermark visible.,FALSE,none,no humans present.,FALSE,none,no non-human subjects present.,TRUE,M,"0:00 center, distorted ball.",TRUE,M,"0:01 center, impossible line.",TRUE,M,"0:01 center, unnatural impact.",TRUE,M,"0:00-0:02 center, ball shifts.",TRUE,M,"0:01 center, line appears.",TRUE,M,"0:01 center, ball paints line.",Ball impact creates a permanent court line.,Clear physics violation.,
w2_038_ltx_20260719_111311,LTX,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,"Waxy skin on face reflection at 0:01, right.",TRUE,L,"Soft edges on foreground head at 0:00, left.",FALSE,none,No obvious lighting errors.,FALSE,none,No watermark visible.,TRUE,M,"Fingers melt in reflection at 0:01, bottom right.",FALSE,none,no non-human subjects present,TRUE,M,"Brush loses shape at 0:01, center right.",FALSE,none,Spatial arrangement appears standard.,TRUE,M,"Non-rigid hand motion at 0:01, bottom right.",TRUE,M,"Brush morphs across frames at 0:01, right.",FALSE,none,No major continuity errors.,FALSE,none,No physics violations.,Fingers and brush melting together in the mirror reflection.,Multiple structural and temporal artifacts present.,
w2_015_wan_20260719_172211,Wan,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:00-0:02 center, faces appear waxy.",TRUE,M,"0:00-0:02 center, soft edges around held pigeon.",FALSE,none,No lighting issues noted.,FALSE,none,No watermark seen.,TRUE,M,"0:00-0:02 center, man's hands morphed.",TRUE,M,"0:00-0:02 bottom right, pigeons lack legs.",TRUE,M,"0:00-0:02 background left/right, bicycle wheels distorted.",FALSE,none,Scene composition standard.,TRUE,M,"0:00-0:02 bottom right, pigeons slide.",TRUE,M,"0:00-0:02 center, held pigeon shifts.",TRUE,M,"0:00-0:01 bottom left, pigeon vanishes.",FALSE,none,No physics issues noted.,Man's hands and held pigeon morph together.,Multiple structural and motion artifacts present.,
w2_011_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:00 center faces appear waxy.,TRUE,M,0:01 center soft edges around subjects.,FALSE,none,lighting appears normal.,FALSE,none,no watermark seen.,TRUE,M,0:01 center right subject hands lack detail.,FALSE,none,no non-human subjects present.,FALSE,none,objects appear normal.,FALSE,none,scene layout is standard.,TRUE,M,0:01 center subjects glide while walking.,FALSE,none,identities remain stable.,TRUE,M,0:02 left background figures blur.,FALSE,none,no physics violations.,Unnatural gliding motion and waxy skin textures.,Video shows typical AI generation traits.,
w2_016_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,0:00 bottom grass looks synthetic.,FALSE,none,no boundary issues.,FALSE,none,lighting appears consistent.,FALSE,none,no watermark.,TRUE,M,0:01 right shoe cleats lack detail.,FALSE,none,no non-human subjects present.,TRUE,M,0:00 center ball has irregular polygons.,TRUE,M,0:02 center ball scale is wrong.,TRUE,M,0:01 center grass particles float.,TRUE,M,0:02 center ball pattern changes.,TRUE,M,0:02 whole frame perspective shifts.,FALSE,none,no physics violations.,Ball pattern changes and perspective shifts abruptly.,Multiple structural and continuity errors.,
w2_017_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:00-0:02 smooth skin and sand textures.,TRUE,M,0:00-0:02 soft edges around runner's legs.,TRUE,M,0:00-0:02 shadow inconsistent with sunset.,FALSE,none,no watermark.,TRUE,M,0:01 blurry hands lacking detail.,FALSE,none,no non-human subjects present.,FALSE,none,no mechanical objects.,FALSE,none,scene composition standard.,TRUE,M,0:01 floaty motion and foot sliding.,TRUE,M,0:02 shoe shape morphs.,TRUE,M,0:00-0:02 waves slide without crashing.,TRUE,M,0:01 footprints appear as flat smudges.,Floaty running motion with foot sliding on the sand.,Multiple temporal and motion artifacts indicate synthesis.,
w2_018_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, clothing lacks detail.",TRUE,M,"0:01 center, shoe and board edges blur.",TRUE,M,"0:00 bottom, shadow disconnected.",FALSE,none,No watermark.,TRUE,M,"0:01 center, right foot morphs.",FALSE,none,No non-human subjects.,TRUE,M,"0:02 center, skateboard trucks malformed.",TRUE,M,"0:02 background, skyline appears abruptly.",TRUE,M,"0:02 center, board moves non-rigidly.",TRUE,M,"0:02 center, board changes shape.",TRUE,M,"0:02 center, board detaches unnaturally.",TRUE,M,"0:02 center, board flip lacks momentum.",Skateboard morphs and loses structural integrity.,Multiple structural and temporal errors.,
w2_021_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,"0:01 center frame, subject face appears overly smooth.",FALSE,none,Edges appear mostly coherent.,FALSE,none,Lighting matches scene.,FALSE,none,No watermarks visible.,TRUE,M,"0:02 center frame, smile appears rigid.",FALSE,none,no non-human subjects present,TRUE,M,"0:00 top center, main sign reads gibberish IJARY & BOOKEY.",FALSE,none,Spatial arrangement is standard.,TRUE,M,"0:01 center frame, head turn lacks natural micro-movements.",FALSE,none,Subject maintains consistent appearance.,FALSE,none,No sudden shifts or disappearing objects.,FALSE,none,No physics violations observed.,Gibberish text on the main storefront sign.,Video exhibits clear AI generation markers primarily through text rendering failures.,
w2_023_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,FALSE,none,no texture defects,TRUE,L,0:01 slight soft edges on coat left,FALSE,none,lighting consistent,FALSE,none,no watermark,FALSE,none,anatomy normal,FALSE,none,no non-human subjects present,TRUE,M,0:00 gibberish text on center chalkboard,FALSE,none,composition normal,TRUE,M,0:01 floaty walk center,FALSE,none,no drift,TRUE,M,0:02 unnatural reflection right window,FALSE,none,no physics violations,Gibberish text on central chalkboard.,Text rendering fails.,
w2_026_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,60,TRUE,M,"0:01 center, vegetables lack texture.",TRUE,M,"0:01 center, knife edge blends.",FALSE,none,Lighting seems normal.,FALSE,none,No watermark seen.,TRUE,M,"0:00 left, fingers merge on handle.",FALSE,none,No non-human subjects present.,TRUE,M,"0:01 center, knife blade distorts.",FALSE,none,Composition is normal.,TRUE,M,"0:01 center, chopping is non-rigid.",TRUE,M,"0:02 center, vegetables morph.",TRUE,M,"0:01 center, food appears suddenly.",TRUE,M,"0:02 center, knife does not cut.",Vegetables morph and appear without actual cutting.,Multiple temporal and structural artifacts noted.,
w2_028_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,Uncertain,40,FALSE,none,Textures appear natural.,FALSE,none,Edges are sharp.,FALSE,none,Refractions match background.,FALSE,none,No watermarks seen.,FALSE,none,No humans present.,FALSE,none,no non-human subjects present,FALSE,none,Droplets have normal shapes.,FALSE,none,Logical spatial arrangement.,FALSE,none,Video is static.,FALSE,none,No drift observed.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,no strong artefacts observed,Video appears to be a static image of rain on glass.,
w2_029_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, clay looks plastic.",TRUE,M,"0:02 center, soft finger edges.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark observed.,TRUE,M,"0:01 left, unnatural thumb joint.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, misaligned pot ridges.",FALSE,none,Scene arrangement is standard.,TRUE,M,"0:01 center, clay rotation looks like scrolling.",TRUE,M,"0:02 center, clay details shift.",FALSE,none,No continuity errors noted.,TRUE,M,"0:01 center, clay does not deform.",Clay rotation resembles a scrolling texture rather than 3D motion.,Hands remain unnaturally static.,
w2_031_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, fur lacks fine detail.",TRUE,M,"0:02 center-left, soft edges around tail.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,FALSE,none,No humans present.,TRUE,M,"0:01 bottom-center, hind legs distorted.",TRUE,M,"0:00 mid-right, floating green artifact.",FALSE,none,Scene composition normal.,TRUE,M,"0:01 bottom-center, non-physical leg motion.",TRUE,M,"0:02 center-left, tail shape changes.",TRUE,M,"0:01 mid-right, floating artifact persists.",FALSE,none,No causality violations.,Hind legs exhibit distorted anatomy and non-physical motion.,Floating artifacts and tail shape changes also indicate AI generation.,
w2_032_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, cat fur appears overly smooth.",TRUE,M,"0:02 left, tail edges blend into background.",TRUE,M,"0:01 top, light rays remain static.",FALSE,none,No watermarks observed.,FALSE,none,No humans present.,TRUE,M,"0:01 center, cat spine stretches unnaturally.",FALSE,none,No structural object issues.,TRUE,M,"0:02 right, window reflection fails to match cat.",TRUE,M,"0:02 center, paws slide on pillow.",FALSE,none,Subject identity remains stable.,TRUE,M,"0:02 right, reflection does not update with movement.",FALSE,none,No physics violations observed.,Window reflection fails to match subject.,Reflection errors strongly indicate synthesis.,
w2_033_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, smooth coat",FALSE,none,no boundary issues,FALSE,none,lighting consistent,FALSE,none,no watermark,FALSE,none,no humans,TRUE,M,"0:01 lower center, leg joints malformed",FALSE,none,no objects,FALSE,none,scene standard,TRUE,M,"0:01 lower center, legs slide",TRUE,M,"0:02 lower center, legs morph",FALSE,none,no continuity errors,TRUE,M,"0:01 lower center, floating",Legs morph and slide.,Clear AI generation.,
w2_034_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,textures natural,FALSE,none,edges clean,FALSE,none,lighting consistent,FALSE,none,no watermarks,FALSE,none,no humans,FALSE,none,bird anatomy correct,FALSE,none,branch normal,FALSE,none,composition natural,FALSE,none,motion fluid,FALSE,none,no morphing,FALSE,none,no errors,FALSE,none,physics normal,no strong artefacts observed,video appears natural,
w2_036_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,0:00 top-center face waxy,TRUE,M,0:01 center fingers bleed into cards,FALSE,none,no lighting errors,FALSE,none,no watermark,TRUE,M,0:01 center fingers distorted,FALSE,none,no non-human subjects present,TRUE,M,0:01 center deck mushy,FALSE,none,scene plausible,TRUE,M,0:01 center cards non-rigid,TRUE,M,0:02 center card pattern shifts,TRUE,M,0:02 center cards vanish,TRUE,M,0:02 center card floats,Cards merge with hands.,Clear AI generation.,
w2_037_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, dress fabric lacks fine detail.",TRUE,M,"0:01 upper center, hair edges blur unnaturally.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:01 center right, hand loses definition.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, dress topology morphs.",FALSE,none,Scene composition is standard.,TRUE,M,"0:01 center, dress motion is overly fluid.",TRUE,M,"0:02 center, dress design shifts during spin.",FALSE,none,No major continuity errors.,FALSE,none,Physics generally maintained.,Dress fabric morphs and moves with unnatural fluidity during the spin.,Motion blur and fabric physics indicate synthesis.,
